# T[s],q2
-26.105,0.00225216
-26.095,0.00225265
-26.086,0.00224701
-26.075,0.00223958
-26.065,0.00223058
-26.055,0.00223364
-26.043,0.00223859
-26.031,0.00223637
-26.018,0.00223519
-26.010,0.00222821
-26.006,0.00222629
-25.996,0.00222794
-25.985,0.00223163
-25.975,0.00222659
-25.966,0.00222992
-25.955,0.00222938
-25.946,0.00222387
-25.935,0.00222452
-25.926,0.00221892
-25.916,0.00221738
-25.906,0.00221349
-25.895,0.00221179
-25.885,0.00221209
-25.872,0.00220749
-25.859,0.00220713
-25.851,0.00220557
-25.845,0.00220669
-25.834,0.00220710
-25.826,0.00220982
-25.815,0.00221484
-25.806,0.00220970
-25.795,0.00220618
-25.785,0.00220761
-25.774,0.00220209
-25.766,0.00220399
-25.756,0.00220598
-25.746,0.00220421
-25.736,0.00220144
-25.725,0.00221027
-25.715,0.00221241
-25.705,0.00221204
-25.696,0.00221854
-25.686,0.00221999
-25.676,0.00222523
-25.666,0.00222791
-25.655,0.00222758
-25.646,0.00223089
-25.635,0.00222962
-25.625,0.00222438
-25.615,0.00222599
-25.603,0.00222849
-25.591,0.00223040
-25.582,0.00222989
-25.576,0.00223003
-25.565,0.00223795
-25.555,0.00223839
-25.545,0.00223549
-25.535,0.00223203
-25.525,0.00223383
-25.516,0.00223135
-25.506,0.00223254
-25.496,0.00223717
-25.486,0.00223030
-25.475,0.00223563
-25.466,0.00223196
-25.455,0.00223032
-25.445,0.00223057
-25.434,0.00223288
-25.426,0.00223749
-25.416,0.00223989
-25.405,0.00224417
-25.396,0.00224143
-25.385,0.00224511
-25.376,0.00224653
-25.365,0.00224678
-25.355,0.00224861
-25.346,0.00225055
-25.336,0.00225581
-25.325,0.00225681
-25.316,0.00225825
-25.306,0.00226274
-25.295,0.00226783
-25.285,0.00227328
-25.275,0.00227820
-25.265,0.00228063
-25.256,0.00227740
-25.244,0.00227370
-25.235,0.00227212
-25.226,0.00227546
-25.215,0.00227035
-25.206,0.00226957
-25.195,0.00227176
-25.186,0.00227247
-25.175,0.00227103
-25.165,0.00227317
-25.155,0.00227395
-25.145,0.00227237
-25.136,0.00227124
-25.125,0.00227585
-25.115,0.00227067
-25.105,0.00226740
-25.095,0.00226553
-25.086,0.00226292
-25.076,0.00226454
-25.066,0.00226554
-25.056,0.00226526
-25.046,0.00226347
-25.035,0.00226488
-25.025,0.00226152
-25.015,0.00225710
-25.006,0.00225760
-24.996,0.00225826
-24.986,0.00226822
-24.976,0.00226307
-24.966,0.00225942
-24.956,0.00225444
-24.946,0.00225484
-24.935,0.00225670
-24.925,0.00225530
-24.914,0.00225259
-24.904,0.00225277
-24.896,0.00225160
-24.884,0.00225585
-24.875,0.00225462
-24.865,0.00225326
-24.855,0.00226029
-24.845,0.00225085
-24.835,0.00225516
-24.826,0.00225515
-24.816,0.00225011
-24.805,0.00224940
-24.795,0.00224974
-24.786,0.00224432
-24.775,0.00224551
-24.765,0.00223842
-24.754,0.00223580
-24.746,0.00223656
-24.734,0.00223241
-24.726,0.00222832
-24.716,0.00222718
-24.705,0.00222684
-24.696,0.00222192
-24.685,0.00222524
-24.675,0.00222934
-24.664,0.00223073
-24.655,0.00223060
-24.645,0.00223228
-24.636,0.00222860
-24.626,0.00222933
-24.614,0.00223438
-24.606,0.00223704
-24.595,0.00224646
-24.585,0.00224531
-24.575,0.00224729
-24.565,0.00224288
-24.554,0.00223967
-24.546,0.00224321
-24.536,0.00225136
-24.526,0.00225228
-24.515,0.00225147
-24.505,0.00224925
-24.496,0.00224985
-24.486,0.00225312
-24.474,0.00225509
-24.466,0.00225742
-24.455,0.00225375
-24.445,0.00225707
-24.434,0.00225520
-24.425,0.00225536
-24.415,0.00225796
-24.405,0.00225550
-24.394,0.00225004
-24.386,0.00224899
-24.374,0.00224537
-24.366,0.00224195
-24.354,0.00224194
-24.346,0.00223334
-24.335,0.00223328
-24.325,0.00223875
-24.312,0.00223554
-24.301,0.00223565
-24.295,0.00223351
-24.286,0.00223336
-24.276,0.00223136
-24.265,0.00223531
-24.256,0.00223387
-24.245,0.00223517
-24.235,0.00223419
-24.226,0.00223435
-24.216,0.00223845
-24.206,0.00224007
-24.196,0.00224775
-24.185,0.00225245
-24.176,0.00224705
-24.165,0.00224979
-24.155,0.00224845
-24.146,0.00224519
-24.136,0.00224851
-24.125,0.00225119
-24.115,0.00225106
-24.105,0.00225250
-24.094,0.00225429
-24.086,0.00224793
-24.075,0.00224356
-24.065,0.00223972
-24.054,0.00224398
-24.039,0.00224378
-24.031,0.00224098
-24.024,0.00223985
-24.015,0.00224452
-24.005,0.00224801
-23.995,0.00225525
-23.985,0.00226024
-23.975,0.00226066
-23.966,0.00226454
-23.956,0.00226325
-23.946,0.00226085
-23.936,0.00225852
-23.925,0.00224886
-23.916,0.00224667
-23.905,0.00224534
-23.894,0.00223980
-23.886,0.00223757
-23.876,0.00224223
-23.866,0.00224146
-23.855,0.00224011
-23.846,0.00223941
-23.835,0.00224077
-23.826,0.00223826
-23.815,0.00223560
-23.805,0.00223611
-23.795,0.00223157
-23.785,0.00223792
-23.776,0.00223495
-23.765,0.00223454
-23.756,0.00223520
-23.746,0.00223328
-23.735,0.00222943
-23.725,0.00222734
-23.716,0.00222818
-23.706,0.00222585
-23.694,0.00221868
-23.684,0.00222170
-23.675,0.00222685
-23.663,0.00222711
-23.651,0.00222830
-23.645,0.00222698
-23.634,0.00222702
-23.626,0.00223655
-23.615,0.00222750
-23.606,0.00222451
-23.596,0.00222281
-23.585,0.00222091
-23.575,0.00222600
-23.565,0.00222617
-23.555,0.00222512
-23.545,0.00223235
-23.535,0.00223611
-23.526,0.00224013
-23.516,0.00223495
-23.506,0.00223794
-23.496,0.00223691
-23.485,0.00223502
-23.475,0.00224093
-23.465,0.00224476
-23.454,0.00224312
-23.446,0.00223844
-23.435,0.00223628
-23.426,0.00223971
-23.415,0.00224106
-23.406,0.00224415
-23.395,0.00225020
-23.385,0.00224559
-23.375,0.00225022
-23.365,0.00225021
-23.355,0.00225227
-23.345,0.00225476
-23.336,0.00224868
-23.326,0.00224300
-23.315,0.00224089
-23.305,0.00224476
-23.295,0.00224588
-23.286,0.00224591
-23.275,0.00224831
-23.266,0.00224762
-23.256,0.00224460
-23.246,0.00224071
-23.235,0.00224188
-23.226,0.00223823
-23.215,0.00223646
-23.206,0.00223726
-23.195,0.00223794
-23.185,0.00223579
-23.175,0.00223281
-23.166,0.00223116
-23.155,0.00223635
-23.145,0.00223601
-23.135,0.00223253
-23.125,0.00222804
-23.115,0.00222829
-23.106,0.00222726
-23.096,0.00222189
-23.086,0.00221950
-23.076,0.00221559
-23.066,0.00222175
-23.056,0.00221249
-23.045,0.00221404
-23.033,0.00220888
-23.021,0.00220808
-23.011,0.00220986
-23.005,0.00221198
-22.992,0.00221114
-22.986,0.00220804
-22.971,0.00220952
-22.959,0.00221197
-22.954,0.00221819
-22.945,0.00221865
-22.934,0.00221830
-22.926,0.00220627
-22.916,0.00220485
-22.905,0.00219785
-22.896,0.00219208
-22.886,0.00219354
-22.875,0.00219581
-22.866,0.00219138
-22.855,0.00219149
-22.846,0.00219411
-22.836,0.00218757
-22.826,0.00218361
-22.815,0.00217999
-22.805,0.00218116
-22.795,0.00217956
-22.785,0.00217473
-22.773,0.00217829
-22.762,0.00217845
-22.750,0.00217948
-22.744,0.00218187
-22.735,0.00217732
-22.726,0.00217601
-22.714,0.00217616
-22.707,0.00217560
-22.695,0.00217001
-22.684,0.00217191
-22.675,0.00217488
-22.666,0.00217813
-22.656,0.00217700
-22.645,0.00217822
-22.631,0.00218894
-22.621,0.00218517
-22.612,0.00218385
-22.605,0.00218594
-22.594,0.00218617
-22.586,0.00218881
-22.575,0.00218413
-22.565,0.00218333
-22.556,0.00218400
-22.545,0.00218501
-22.536,0.00218350
-22.525,0.00219085
-22.514,0.00219301
-22.504,0.00219796
-22.489,0.00220040
-22.477,0.00220422
-22.471,0.00219985
-22.464,0.00220468
-22.456,0.00220390
-22.445,0.00220314
-22.435,0.00220589
-22.426,0.00220672
-22.415,0.00220344
-22.406,0.00220725
-22.396,0.00219710
-22.385,0.00219320
-22.376,0.00219112
-22.365,0.00219137
-22.355,0.00218616
-22.346,0.00218939
-22.335,0.00218973
-22.326,0.00218960
-22.315,0.00218935
-22.306,0.00218180
-22.291,0.00218340
-22.282,0.00218822
-22.275,0.00219124
-22.265,0.00219878
-22.255,0.00219430
-22.245,0.00219737
-22.235,0.00218423
-22.226,0.00218191
-22.215,0.00217794
-22.206,0.00217878
-22.196,0.00218230
-22.185,0.00218794
-22.175,0.00218885
-22.166,0.00218707
-22.155,0.00218178
-22.146,0.00218098
-22.134,0.00217953
-22.126,0.00217804
-22.113,0.00217697
-22.101,0.00217742
-22.092,0.00217753
-22.085,0.00218122
-22.076,0.00217591
-22.065,0.00217722
-22.056,0.00217253
-22.045,0.00217606
-22.035,0.00217646
-22.025,0.00217741
-22.015,0.00217754
-22.005,0.00217331
-21.994,0.00218037
-21.986,0.00217850
-21.976,0.00217900
-21.965,0.00216877
-21.956,0.00216500
-21.946,0.00216318
-21.936,0.00216535
-21.925,0.00216661
-21.914,0.00216794
-21.905,0.00216528
-21.894,0.00216216
-21.884,0.00215989
-21.874,0.00216048
-21.866,0.00215188
-21.855,0.00214393
-21.845,0.00214466
-21.835,0.00214368
-21.824,0.00214036
-21.815,0.00213793
-21.805,0.00213491
-21.796,0.00213648
-21.786,0.00213320
-21.775,0.00213444
-21.766,0.00213423
-21.755,0.00212972
-21.746,0.00212758
-21.736,0.00212806
-21.726,0.00212857
-21.716,0.00212317
-21.706,0.00212379
-21.695,0.00212800
-21.682,0.00212357
-21.668,0.00212077
-21.660,0.00212399
-21.655,0.00211482
-21.646,0.00211308
-21.633,0.00211430
-21.623,0.00211547
-21.615,0.00211511
-21.606,0.00212106
-21.595,0.00212252
-21.585,0.00212942
-21.575,0.00213210
-21.565,0.00213470
-21.555,0.00213292
-21.545,0.00213942
-21.535,0.00214102
-21.526,0.00214625
-21.516,0.00214767
-21.505,0.00214717
-21.495,0.00215294
-21.486,0.00215143
-21.474,0.00215334
-21.466,0.00215428
-21.456,0.00215535
-21.446,0.00216489
-21.435,0.00216713
-21.426,0.00216812
-21.416,0.00216249
-21.405,0.00215763
-21.396,0.00215310
-21.386,0.00215376
-21.375,0.00215694
-21.365,0.00215763
-21.356,0.00215694
-21.346,0.00216212
-21.335,0.00217129
-21.325,0.00217392
-21.315,0.00217832
-21.306,0.00217189
-21.295,0.00217198
-21.286,0.00216828
-21.275,0.00217221
-21.266,0.00217009
-21.255,0.00217021
-21.246,0.00217457
-21.235,0.00217636
-21.226,0.00217033
-21.214,0.00217204
-21.206,0.00217196
-21.196,0.00216230
-21.186,0.00216081
-21.175,0.00216705
-21.166,0.00217044
-21.155,0.00217408
-21.145,0.00216874
-21.135,0.00216491
-21.125,0.00216521
-21.116,0.00216809
-21.105,0.00216347
-21.096,0.00216187
-21.085,0.00216387
-21.076,0.00215921
-21.065,0.00216210
-21.056,0.00215747
-21.045,0.00215106
-21.034,0.00214413
-21.026,0.00215013
-21.015,0.00215445
-21.006,0.00215086
-20.996,0.00215045
-20.986,0.00215000
-20.975,0.00215004
-20.965,0.00214246
-20.954,0.00213758
-20.946,0.00213076
-20.936,0.00213199
-20.925,0.00212372
-20.916,0.00212790
-20.905,0.00212733
-20.895,0.00212550
-20.886,0.00212074
-20.876,0.00211889
-20.866,0.00211701
-20.855,0.00211556
-20.846,0.00210749
-20.836,0.00210145
-20.825,0.00209412
-20.815,0.00209150
-20.805,0.00209150
-20.795,0.00209801
-20.784,0.00209933
-20.776,0.00209974
-20.765,0.00210047
-20.756,0.00209513
-20.745,0.00209431
-20.736,0.00209381
-20.725,0.00209075
-20.715,0.00209135
-20.704,0.00208748
-20.696,0.00208456
-20.684,0.00208022
-20.676,0.00207991
-20.666,0.00207823
-20.656,0.00208035
-20.645,0.00207623
-20.635,0.00207204
-20.625,0.00207303
-20.614,0.00207680
-20.605,0.00207594
-20.594,0.00207899
-20.586,0.00208177
-20.576,0.00207943
-20.566,0.00208668
-20.555,0.00208534
-20.545,0.00209010
-20.535,0.00209093
-20.526,0.00209169
-20.515,0.00209046
-20.505,0.00209415
-20.494,0.00209785
-20.486,0.00210174
-20.476,0.00210193
-20.465,0.00210280
-20.455,0.00210272
-20.445,0.00210788
-20.436,0.00210738
-20.424,0.00210612
-20.416,0.00210720
-20.405,0.00210920
-20.395,0.00210679
-20.385,0.00210854
-20.375,0.00210662
-20.366,0.00210320
-20.356,0.00210607
-20.346,0.00210583
-20.336,0.00210468
-20.325,0.00210260
-20.316,0.00210354
-20.306,0.00211188
-20.295,0.00211124
-20.285,0.00210760
-20.275,0.00211627
-20.264,0.00211360
-20.255,0.00211535
-20.246,0.00212039
-20.236,0.00212041
-20.226,0.00212290
-20.216,0.00212185
-20.205,0.00211841
-20.194,0.00212022
-20.186,0.00212017
-20.176,0.00212333
-20.166,0.00212952
-20.155,0.00212957
-20.146,0.00213310
-20.136,0.00213259
-20.125,0.00213775
-20.115,0.00213278
-20.105,0.00213862
-20.096,0.00214417
-20.086,0.00213988
-20.076,0.00213420
-20.066,0.00213732
-20.056,0.00214131
-20.045,0.00214615
-20.035,0.00215047
-20.026,0.00215142
-20.016,0.00215591
-20.005,0.00215255
-19.996,0.00215279
-19.986,0.00215165
-19.976,0.00215753
-19.966,0.00215655
-19.955,0.00214925
-19.945,0.00215175
-19.934,0.00214407
-19.925,0.00214051
-19.916,0.00214203
-19.906,0.00213965
-19.895,0.00214152
-19.886,0.00213498
-19.876,0.00213373
-19.866,0.00213553
-19.855,0.00213606
-19.846,0.00213423
-19.835,0.00213607
-19.825,0.00213094
-19.816,0.00213285
-19.805,0.00213009
-19.789,0.00212816
-19.782,0.00212562
-19.774,0.00212746
-19.765,0.00212372
-19.754,0.00212518
-19.742,0.00211634
-19.731,0.00211775
-19.725,0.00211504
-19.714,0.00212095
-19.705,0.00211827
-19.696,0.00211995
-19.685,0.00211887
-19.675,0.00211577
-19.666,0.00211782
-19.655,0.00212059
-19.646,0.00211681
-19.636,0.00212099
-19.626,0.00211384
-19.615,0.00211824
-19.605,0.00212636
-19.595,0.00212997
-19.586,0.00213018
-19.576,0.00213626
-19.565,0.00214187
-19.555,0.00213923
-19.545,0.00214162
-19.536,0.00214252
-19.526,0.00214142
-19.515,0.00214649
-19.506,0.00214683
-19.496,0.00215149
-19.486,0.00214186
-19.474,0.00214464
-19.466,0.00215037
-19.455,0.00215606
-19.446,0.00215297
-19.436,0.00215843
-19.425,0.00216070
-19.416,0.00216657
-19.405,0.00215795
-19.396,0.00216152
-19.386,0.00215381
-19.374,0.00214815
-19.365,0.00214440
-19.355,0.00214011
-19.345,0.00213862
-19.335,0.00214129
-19.326,0.00214458
-19.314,0.00214832
-19.306,0.00215148
-19.294,0.00214816
-19.286,0.00214652
-19.275,0.00214797
-19.265,0.00214868
-19.255,0.00215000
-19.244,0.00215136
-19.235,0.00215438
-19.226,0.00215956
-19.216,0.00215917
-19.206,0.00215854
-19.196,0.00216266
-19.186,0.00216663
-19.175,0.00216712
-19.165,0.00216170
-19.155,0.00216326
-19.146,0.00216309
-19.134,0.00216108
-19.126,0.00215670
-19.116,0.00215936
-19.105,0.00215789
-19.093,0.00216224
-19.079,0.00215831
-19.074,0.00216076
-19.066,0.00215742
-19.054,0.00215895
-19.045,0.00215726
-19.036,0.00215922
-19.026,0.00215820
-19.016,0.00216000
-19.005,0.00215711
-18.995,0.00215447
-18.985,0.00215022
-18.973,0.00215349
-18.960,0.00215507
-18.951,0.00214850
-18.943,0.00213862
-18.936,0.00213875
-18.926,0.00213645
-18.915,0.00212478
-18.905,0.00211948
-18.895,0.00212055
-18.886,0.00212526
-18.875,0.00211857
-18.865,0.00211839
-18.856,0.00211601
-18.841,0.00210990
-18.830,0.00210288
-18.824,0.00209640
-18.815,0.00209757
-18.806,0.00210386
-18.796,0.00210190
-18.786,0.00209452
-18.774,0.00209531
-18.766,0.00209840
-18.756,0.00209530
-18.745,0.00209665
-18.735,0.00209625
-18.724,0.00209211
-18.714,0.00209329
-18.706,0.00209242
-18.696,0.00208736
-18.686,0.00208121
-18.669,0.00208051
-18.661,0.00208124
-18.654,0.00208422
-18.645,0.00208222
-18.635,0.00207767
-18.625,0.00207373
-18.614,0.00206703
-18.606,0.00206806
-18.596,0.00205875
-18.586,0.00206038
-18.575,0.00205530
-18.565,0.00205318
-18.556,0.00205381
-18.545,0.00205871
-18.535,0.00205769
-18.525,0.00205736
-18.516,0.00205959
-18.505,0.00205677
-18.496,0.00205934
-18.485,0.00206292
-18.476,0.00206791
-18.465,0.00207035
-18.456,0.00206665
-18.445,0.00206865
-18.436,0.00206639
-18.426,0.00206593
-18.415,0.00206342
-18.405,0.00206885
-18.395,0.00207344
-18.385,0.00207278
-18.376,0.00207523
-18.366,0.00207659
-18.353,0.00207120
-18.346,0.00206831
-18.336,0.00206371
-18.321,0.00206874
-18.311,0.00207010
-18.304,0.00207223
-18.295,0.00206747
-18.284,0.00206478
-18.275,0.00206870
-18.265,0.00205941
-18.256,0.00206199
-18.245,0.00205617
-18.233,0.00205961
-18.221,0.00206305
-18.214,0.00206838
-18.206,0.00207106
-18.194,0.00207446
-18.185,0.00207578
-18.174,0.00207399
-18.166,0.00207544
-18.155,0.00208100
-18.146,0.00208110
-18.135,0.00208596
-18.126,0.00208199
-18.115,0.00208636
-18.106,0.00209191
-18.095,0.00209036
-18.086,0.00209265
-18.076,0.00209206
-18.065,0.00209075
-18.056,0.00209173
-18.045,0.00209262
-18.035,0.00208956
-18.024,0.00208561
-18.016,0.00208483
-18.004,0.00208901
-17.996,0.00208611
-17.986,0.00208451
-17.975,0.00208651
-17.965,0.00208469
-17.954,0.00208442
-17.946,0.00208851
-17.935,0.00208978
-17.925,0.00209647
-17.916,0.00209832
-17.905,0.00210307
-17.896,0.00211050
-17.885,0.00211298
-17.875,0.00211016
-17.865,0.00210793
-17.855,0.00210594
-17.844,0.00211008
-17.836,0.00210990
-17.826,0.00210868
-17.816,0.00211113
-17.805,0.00211054
-17.795,0.00210991
-17.786,0.00210822
-17.776,0.00210593
-17.765,0.00210144
-17.754,0.00210344
-17.746,0.00209917
-17.735,0.00210738
-17.726,0.00210370
-17.713,0.00210558
-17.698,0.00210109
-17.692,0.00209708
-17.685,0.00209657
-17.675,0.00209624
-17.666,0.00209302
-17.656,0.00208915
-17.645,0.00208657
-17.631,0.00208617
-17.618,0.00208130
-17.611,0.00208053
-17.605,0.00207745
-17.595,0.00207581
-17.586,0.00207484
-17.575,0.00206945
-17.564,0.00207045
-17.556,0.00206478
-17.545,0.00206127
-17.535,0.00205498
-17.525,0.00205570
-17.514,0.00205346
-17.506,0.00205158
-17.495,0.00205195
-17.486,0.00205229
-17.476,0.00204976
-17.465,0.00205617
-17.455,0.00205479
-17.445,0.00205136
-17.435,0.00205206
-17.426,0.00204847
-17.414,0.00204833
-17.404,0.00205134
-17.395,0.00204995
-17.386,0.00204265
-17.375,0.00204216
-17.365,0.00204111
-17.355,0.00203860
-17.346,0.00204012
-17.334,0.00203608
-17.326,0.00204402
-17.315,0.00204319
-17.305,0.00203941
-17.295,0.00203408
-17.286,0.00203186
-17.275,0.00203452
-17.265,0.00203379
-17.255,0.00203171
-17.246,0.00202730
-17.235,0.00203513
-17.226,0.00203503
-17.216,0.00203413
-17.205,0.00203448
-17.195,0.00203185
-17.185,0.00203028
-17.176,0.00203029
-17.165,0.00203012
-17.155,0.00202522
-17.146,0.00202371
-17.136,0.00202659
-17.126,0.00202534
-17.116,0.00202436
-17.105,0.00202567
-17.095,0.00202637
-17.085,0.00202923
-17.074,0.00203345
-17.066,0.00203268
-17.056,0.00203287
-17.045,0.00202875
-17.036,0.00202233
-17.026,0.00202478
-17.015,0.00203152
-17.005,0.00203535
-16.996,0.00203597
-16.985,0.00203786
-16.976,0.00204370
-16.965,0.00204589
-16.956,0.00204795
-16.945,0.00204800
-16.936,0.00204612
-16.925,0.00204155
-16.915,0.00204288
-16.906,0.00204498
-16.896,0.00204601
-16.885,0.00204870
-16.876,0.00204911
-16.865,0.00205013
-16.855,0.00205254
-16.845,0.00205482
-16.835,0.00205144
-16.826,0.00205023
-16.815,0.00205373
-16.805,0.00205457
-16.796,0.00205227
-16.785,0.00205269
-16.776,0.00205496
-16.766,0.00205304
-16.755,0.00205728
-16.745,0.00204944
-16.736,0.00204307
-16.726,0.00203812
-16.716,0.00203368
-16.706,0.00203412
-16.696,0.00203575
-16.686,0.00203473
-16.675,0.00203613
-16.664,0.00203217
-16.655,0.00203296
-16.646,0.00203087
-16.635,0.00202541
-16.626,0.00201732
-16.616,0.00201725
-16.606,0.00201646
-16.595,0.00201494
-16.585,0.00201512
-16.575,0.00200963
-16.565,0.00201238
-16.556,0.00200810
-16.545,0.00200748
-16.536,0.00200038
-16.525,0.00200311
-16.512,0.00200174
-16.500,0.00199587
-16.494,0.00200021
-16.486,0.00199969
-16.475,0.00199988
-16.465,0.00199368
-16.456,0.00199379
-16.445,0.00199455
-16.431,0.00199328
-16.421,0.00199310
-16.414,0.00199423
-16.405,0.00199224
-16.395,0.00198518
-16.384,0.00198347
-16.374,0.00198084
-16.366,0.00197680
-16.355,0.00197664
-16.346,0.00197502
-16.335,0.00197647
-16.325,0.00197744
-16.314,0.00198091
-16.300,0.00198313
-16.292,0.00199106
-16.285,0.00199496
-16.276,0.00199724
-16.265,0.00199412
-16.256,0.00199489
-16.245,0.00199250
-16.235,0.00199052
-16.224,0.00199096
-16.216,0.00199034
-16.206,0.00198670
-16.194,0.00198449
-16.186,0.00198429
-16.176,0.00198302
-16.166,0.00198937
-16.155,0.00199129
-16.146,0.00198989
-16.135,0.00199559
-16.126,0.00200134
-16.116,0.00200750
-16.106,0.00200677
-16.096,0.00201038
-16.085,0.00200973
-16.075,0.00201913
-16.066,0.00201332
-16.055,0.00201833
-16.046,0.00201850
-16.035,0.00202047
-16.026,0.00202724
-16.016,0.00203100
-16.006,0.00202976
-15.995,0.00202891
-15.985,0.00202841
-15.974,0.00202848
-15.966,0.00202449
-15.956,0.00202725
-15.946,0.00203565
-15.936,0.00203475
-15.926,0.00203641
-15.916,0.00203007
-15.905,0.00202521
-15.895,0.00202801
-15.886,0.00203211
-15.875,0.00203217
-15.866,0.00203483
-15.856,0.00204125
-15.846,0.00204592
-15.835,0.00205009
-15.826,0.00204342
-15.815,0.00204925
-15.805,0.00204382
-15.795,0.00204429
-15.786,0.00205056
-15.776,0.00205656
-15.766,0.00205547
-15.755,0.00205372
-15.745,0.00205716
-15.736,0.00205432
-15.725,0.00205218
-15.715,0.00205133
-15.705,0.00204954
-15.696,0.00205126
-15.686,0.00204930
-15.676,0.00204739
-15.666,0.00204424
-15.655,0.00204525
-15.645,0.00204550
-15.635,0.00204414
-15.626,0.00204404
-15.616,0.00204089
-15.606,0.00202977
-15.596,0.00202717
-15.585,0.00202382
-15.576,0.00201973
-15.565,0.00201723
-15.555,0.00201802
-15.544,0.00201853
-15.534,0.00202250
-15.526,0.00202480
-15.516,0.00201839
-15.506,0.00201623
-15.495,0.00201171
-15.486,0.00201379
-15.475,0.00200959
-15.465,0.00201123
-15.455,0.00201185
-15.446,0.00200930
-15.435,0.00200966
-15.425,0.00201479
-15.415,0.00201654
-15.406,0.00201286
-15.395,0.00201724
-15.385,0.00201377
-15.375,0.00201257
-15.365,0.00201626
-15.355,0.00201491
-15.346,0.00201462
-15.335,0.00201609
-15.325,0.00200989
-15.315,0.00201170
-15.305,0.00201141
-15.295,0.00201042
-15.285,0.00201096
-15.274,0.00201368
-15.266,0.00201693
-15.254,0.00201262
-15.246,0.00201071
-15.236,0.00201484
-15.226,0.00201745
-15.215,0.00201147
-15.205,0.00201169
-15.196,0.00201942
-15.185,0.00202006
-15.174,0.00203175
-15.166,0.00202732
-15.156,0.00203260
-15.145,0.00203434
-15.136,0.00203785
-15.125,0.00203191
-15.115,0.00203117
-15.105,0.00203371
-15.094,0.00203822
-15.086,0.00204288
-15.076,0.00204931
-15.066,0.00204424
-15.056,0.00204984
-15.045,0.00205243
-15.035,0.00205784
-15.026,0.00206224
-15.015,0.00205941
-15.006,0.00206046
-14.996,0.00000000
-14.985,0.00000611
-14.975,0.00000598
-14.966,0.00000414
-14.955,0.00000214
-14.946,0.00000263
-14.935,0.00000690
-14.926,0.00000318
-14.915,0.00000853
-14.905,0.00000862
-14.896,0.00000052
-14.885,0.00000204
-14.875,-0.00000537
-14.865,-0.00000860
-14.855,-0.00001033
-14.845,-0.00001011
-14.835,-0.00001245
-14.826,-0.00001833
-14.816,-0.00002188
-14.806,-0.00001744
-14.796,-0.00001671
-14.785,-0.00002070
-14.775,-0.00002582
-14.764,-0.00002827
-14.756,-0.00002952
-14.746,-0.00003046
-14.736,-0.00002803
-14.726,-0.00003096
-14.715,-0.00003716
-14.706,-0.00003554
-14.695,-0.00003488
-14.686,-0.00003254
-14.675,-0.00003377
-14.666,-0.00004087
-14.656,-0.00004481
-14.646,-0.00004565
-14.636,-0.00004637
-14.626,-0.00004727
-14.615,-0.00004578
-14.602,-0.00005045
-14.588,-0.00005476
-14.582,-0.00005712
-14.575,-0.00005528
-14.564,-0.00005360
-14.555,-0.00005071
-14.545,-0.00005325
-14.536,-0.00005536
-14.525,-0.00005647
-14.515,-0.00006008
-14.506,-0.00006312
-14.495,-0.00006133
-14.486,-0.00006424
-14.475,-0.00006694
-14.466,-0.00006528
-14.455,-0.00006451
-14.446,-0.00006895
-14.435,-0.00006640
-14.425,-0.00006350
-14.413,-0.00006163
-14.400,-0.00006225
-14.389,-0.00006617
-14.383,-0.00006546
-14.374,-0.00006858
-14.365,-0.00007172
-14.355,-0.00006981
-14.346,-0.00006804
-14.333,-0.00006815
-14.320,-0.00006520
-14.315,-0.00005966
-14.306,-0.00005729
-14.295,-0.00005378
-14.282,-0.00005697
-14.275,-0.00005397
-14.265,-0.00004888
-14.255,-0.00004476
-14.246,-0.00003985
-14.235,-0.00003627
-14.226,-0.00003299
-14.216,-0.00003594
-14.205,-0.00003464
-14.195,-0.00002886
-14.185,-0.00002401
-14.175,-0.00002132
-14.165,-0.00001480
