# T[s],enable,encoder[enc]
-8.574,0,-411
-8.563,0,-414
-8.553,0,-417
-8.542,0,-420
-8.533,0,-422
-8.523,0,-424
-8.513,0,-427
-8.503,0,-428
-8.494,0,-430
-8.483,0,-432
-8.473,0,-434
-8.462,0,-435
-8.453,0,-437
-8.442,0,-438
-8.433,0,-440
-8.422,0,-440
-8.414,0,-440
-8.404,0,-440
-8.393,0,-440
-8.383,0,-437
-8.373,0,-435
-8.363,0,-432
-8.353,0,-429
-8.344,0,-426
-8.332,0,-422
-8.322,0,-418
-8.313,0,-414
-8.303,0,-410
-8.293,0,-406
-8.283,0,-403
-8.273,0,-399
-8.263,0,-395
-8.253,0,-391
-8.243,0,-388
-8.234,0,-384
-8.224,0,-381
-8.213,0,-378
-8.203,0,-375
-8.193,0,-372
-8.183,0,-369
-8.173,0,-366
-8.163,0,-363
-8.152,0,-361
-8.143,0,-358
-8.134,0,-355
-8.123,0,-351
-8.113,0,-349
-8.102,0,-345
-8.093,0,-342
-8.083,0,-338
-8.073,0,-334
-8.062,0,-330
-8.054,0,-326
-8.044,0,-321
-8.033,0,-317
-8.023,0,-313
-8.013,0,-308
-8.003,0,-304
-7.993,0,-300
-7.982,0,-296
-7.973,0,-292
-7.962,0,-288
-7.953,0,-283
-7.943,0,-279
-7.933,0,-275
-7.924,0,-272
-7.913,0,-268
-7.903,0,-265
-7.894,0,-261
-7.884,0,-258
-7.873,0,-254
-7.861,0,-251
-7.853,0,-248
-7.843,0,-244
-7.834,0,-240
-7.822,0,-236
-7.814,0,-233
-7.802,0,-229
-7.793,0,-225
-7.783,0,-221
-7.771,0,-217
-7.762,0,-213
-7.753,0,-208
-7.744,0,-203
-7.734,0,-198
-7.723,0,-194
-7.714,0,-190
-7.704,0,-186
-7.693,0,-182
-7.683,0,-178
-7.673,0,-175
-7.663,0,-171
-7.652,0,-167
-7.644,0,-164
-7.633,0,-160
-7.624,0,-156
-7.613,0,-151
-7.603,0,-147
-7.592,0,-144
-7.583,0,-139
-7.572,0,-136
-7.563,0,-132
-7.552,0,-128
-7.544,0,-124
-7.534,0,-120
-7.523,0,-115
-7.513,0,-112
-7.503,0,-107
-7.493,0,-104
-7.482,0,-100
-7.472,0,-95
-7.461,0,-91
-7.452,0,-88
-7.444,0,-83
-7.433,0,-79
-7.423,0,-75
-7.413,0,-71
-7.404,0,-67
-7.392,0,-63
-7.383,0,-59
-7.374,0,-55
-7.362,0,-51
-7.353,0,-47
-7.343,0,-43
-7.333,0,-39
-7.323,0,-35
-7.314,0,-32
-7.304,0,-27
-7.292,0,-23
-7.284,0,-20
-7.274,0,-16
-7.262,0,-12
-7.253,0,-8
-7.242,0,-4
-7.232,0,0
-7.222,0,4
-7.214,0,8
-7.202,0,12
-7.193,0,16
-7.184,0,20
-7.173,0,24
-7.163,0,27
-7.153,0,31
-7.144,0,35
-7.133,0,39
-7.122,0,42
-7.112,0,46
-7.104,0,50
-7.092,0,54
-7.081,0,57
-7.073,0,61
-7.062,0,65
-7.053,0,69
-7.042,0,72
-7.032,0,76
-7.024,0,80
-7.013,0,84
-7.003,0,87
-6.993,0,91
-6.983,0,95
-6.973,0,99
-6.963,0,103
-6.952,0,106
-6.944,0,110
-6.934,0,114
-6.923,0,117
-6.913,0,122
-6.903,0,125
-6.892,0,129
-6.883,0,132
-6.873,0,136
-6.862,0,139
-6.853,0,144
-6.844,0,147
-6.833,0,151
-6.823,0,154
-6.813,0,158
-6.803,0,161
-6.793,0,164
-6.782,0,168
-6.774,0,171
-6.762,0,174
-6.754,0,177
-6.743,0,179
-6.733,0,182
-6.723,0,183
-6.712,0,186
-6.702,0,188
-6.692,0,190
-6.683,0,191
-6.674,0,193
-6.663,0,195
-6.653,0,196
-6.643,0,197
-6.633,0,197
-6.624,0,197
-6.614,0,197
-6.604,0,197
-6.593,0,197
-6.583,0,197
-6.573,0,195
-6.561,0,191
-6.553,0,187
-6.544,0,183
-6.533,0,178
-6.523,0,174
-6.514,0,170
-6.503,0,165
-6.493,0,161
-6.483,0,157
-6.473,0,152
-6.462,0,148
-6.453,0,144
-6.442,0,140
-6.433,0,136
-6.424,0,131
-6.413,0,127
-6.403,0,122
-6.393,0,118
-6.382,0,114
-6.373,0,109
-6.362,0,104
-6.352,0,100
-6.343,0,95
-6.333,0,91
-6.322,0,87
-6.313,0,82
-6.303,0,78
-6.293,0,73
-6.283,0,69
-6.273,0,65
-6.262,0,60
-6.254,0,56
-6.243,0,52
-6.233,0,48
-6.223,0,44
-6.213,0,40
-6.203,0,36
-6.193,0,32
-6.182,0,29
-6.174,0,25
-6.162,0,22
-6.154,0,19
-6.142,0,16
-6.133,0,13
-6.123,0,11
-6.114,0,9
-6.103,0,6
-6.103,1,21
-6.102,1,21
-6.102,1,21
-6.102,1,21
-6.102,1,21
-6.102,1,21
-6.102,1,21
-6.101,1,21
-6.099,1,21
-6.094,1,20
-6.084,1,19
-6.073,1,19
-6.064,1,19
-6.054,1,19
-6.044,1,19
-6.033,1,19
-6.020,1,19
-6.009,1,19
-6.002,1,19
-5.994,1,19
-5.983,1,19
-5.974,1,18
-5.953,1,18
-5.943,1,17
-5.934,1,17
-5.923,1,17
-5.912,1,17
-5.904,1,17
-5.894,1,17
-5.884,1,17
-5.873,1,17
-5.863,1,17
-5.853,1,17
-5.844,1,17
-5.833,1,17
-5.823,1,17
-5.814,1,17
-5.800,1,17
-5.789,1,17
-5.780,1,17
-5.774,1,17
-5.763,1,17
-5.752,1,17
-5.744,1,17
-5.734,1,17
-5.724,1,17
-5.713,1,17
-5.704,1,17
-5.693,1,17
-5.683,1,17
-5.674,1,17
-5.663,1,17
-5.654,1,17
-5.644,1,17
-5.633,1,17
-5.624,1,17
-5.610,1,17
-5.598,1,17
-5.591,1,17
-5.582,1,17
-5.572,1,17
-5.562,1,17
-5.552,1,17
-5.536,1,17
-5.529,1,17
-5.523,1,17
-5.513,1,17
-5.503,1,17
-5.492,1,17
-5.482,1,17
-5.473,1,17
-5.463,1,17
-5.450,1,17
-5.438,1,17
-5.427,1,17
-5.423,1,17
-5.413,1,17
-5.403,1,17
-5.392,1,17
-5.384,1,17
-5.373,1,17
-5.363,1,17
-5.353,1,17
-5.342,1,17
-5.334,1,17
-5.322,1,17
-5.314,1,17
-5.303,1,17
-5.294,1,17
-5.282,1,17
-5.273,1,17
-5.263,1,17
-5.253,1,17
-5.239,1,17
-5.225,1,17
-5.219,1,17
-5.212,1,17
-5.204,1,17
-5.193,1,17
-5.184,1,17
-5.173,1,17
-5.163,1,17
-5.153,1,17
-5.142,1,17
-5.134,1,17
-5.123,1,17
-5.114,1,17
-5.104,1,17
-5.093,1,17
-5.083,1,17
-5.074,1,17
-5.063,1,17
-5.052,1,17
-5.044,1,17
-5.029,1,17
-5.020,1,17
-5.012,1,17
-5.003,1,17
-4.993,1,17
-4.983,1,17
-4.974,1,17
-4.963,1,17
-4.954,1,17
-4.944,1,17
-4.933,1,17
-4.923,1,17
-4.913,1,17
-4.902,1,17
-4.894,1,17
-4.882,1,17
-4.874,1,17
-4.863,1,17
-4.853,1,17
-4.844,1,17
-4.833,1,17
-4.823,1,17
-4.812,1,17
-4.803,1,17
-4.794,1,17
-4.784,1,17
-4.774,1,17
-4.762,1,17
-4.753,1,17
-4.745,1,17
-4.732,1,17
-4.723,1,17
-4.712,1,17
-4.703,1,17
-4.694,1,17
-4.684,1,17
-4.674,1,17
-4.663,1,17
-4.654,1,17
-4.643,1,17
-4.634,1,17
-4.622,1,17
-4.613,1,17
-4.601,1,17
-4.588,1,17
-4.581,1,17
-4.573,1,17
-4.563,1,17
-4.552,1,17
-4.543,1,17
-4.534,1,17
-4.522,1,17
-4.510,1,17
-4.498,1,17
-4.493,1,17
-4.483,1,17
-4.473,1,17
-4.462,1,17
-4.454,1,17
-4.444,1,17
-4.433,1,17
-4.423,1,17
-4.413,1,17
-4.403,1,17
-4.393,1,17
-4.383,1,17
-4.372,1,17
-4.363,1,17
-4.354,1,17
-4.344,1,17
-4.333,1,17
-4.324,1,17
-4.313,1,17
-4.302,1,17
-4.294,1,17
-4.284,1,18
-4.274,1,18
-4.263,1,18
-4.254,1,18
-4.243,1,18
-4.233,1,18
-4.223,1,18
-4.214,1,18
-4.202,1,18
-4.192,1,18
-4.184,1,18
-4.173,1,18
-4.163,1,18
-4.153,1,18
-4.143,1,18
-4.133,1,18
-4.122,1,18
-4.114,1,18
-4.103,1,18
-4.094,1,18
-4.084,1,18
-4.069,1,18
-4.056,1,18
-4.050,1,18
-4.043,1,18
-4.033,1,18
-4.023,1,18
-4.013,1,18
-4.003,1,18
-3.993,1,18
-3.983,1,18
-3.973,1,18
-3.963,1,18
-3.954,1,18
-3.944,1,18
-3.934,1,18
-3.924,1,18
-3.913,1,18
-3.903,1,18
-3.894,1,18
-3.883,1,18
-3.873,1,18
-3.862,1,18
-3.854,1,18
-3.843,1,18
-3.834,1,18
-3.823,1,18
-3.814,1,18
-3.803,1,18
-3.793,1,18
-3.783,1,18
-3.774,1,18
-3.763,1,18
-3.754,1,18
-3.744,1,18
-3.733,1,18
-3.723,1,18
-3.713,1,18
-3.703,1,18
-3.693,1,18
-3.684,1,18
-3.674,1,18
-3.662,1,18
-3.653,1,18
-3.638,1,18
-3.627,1,18
-3.621,1,18
-3.613,1,18
-3.603,1,18
-3.594,1,18
-3.583,1,18
-3.573,1,18
-3.563,1,18
-3.553,1,18
-3.543,1,18
-3.532,1,18
-3.522,1,18
-3.513,1,18
-3.504,1,18
-3.494,1,18
-3.481,1,18
-3.468,1,18
-3.461,1,18
-3.453,1,18
-3.443,1,18
-3.433,1,18
-3.421,1,18
-3.410,1,18
-3.403,1,18
-3.394,1,18
-3.382,1,18
-3.373,1,18
-3.360,1,18
-3.353,1,18
-3.343,1,18
-3.332,1,18
-3.324,1,18
-3.312,1,18
-3.303,1,18
-3.294,1,18
-3.283,1,18
-3.273,1,18
-3.263,1,18
-3.254,1,18
-3.243,1,18
-3.234,1,18
-3.222,1,18
-3.213,1,18
-3.203,1,18
-3.193,1,18
-3.183,1,18
-3.174,1,18
-3.163,1,18
-3.154,1,18
-3.144,1,18
-3.134,1,18
-3.123,1,18
-3.113,1,18
-3.101,1,18
-3.088,1,18
-3.077,1,18
-3.070,1,18
-3.063,1,18
-3.053,1,18
-3.043,1,18
-3.033,1,18
-3.023,1,18
-3.012,1,18
-3.002,1,18
-2.994,1,18
-2.982,1,18
-2.974,1,18
-2.963,1,18
-2.953,1,18
-2.943,1,18
-2.933,1,18
-2.923,1,18
-2.910,1,18
-2.897,1,18
-2.891,1,18
-2.883,1,18
-2.874,1,18
-2.863,1,18
-2.853,1,18
-2.843,1,18
-2.833,1,18
-2.824,1,18
-2.813,1,18
-2.804,1,18
-2.792,1,18
-2.783,1,18
-2.773,1,18
-2.763,1,18
-2.753,1,18
-2.743,1,18
-2.734,1,18
-2.722,1,18
-2.714,1,18
-2.702,1,18
-2.693,1,18
-2.683,1,18
-2.673,1,18
-2.663,1,18
-2.654,1,18
-2.642,1,18
-2.634,1,18
-2.624,1,18
-2.614,1,18
-2.603,1,18
-2.593,1,18
-2.583,1,18
-2.573,1,18
-2.563,1,18
-2.553,1,18
-2.542,1,18
-2.534,1,18
-2.524,1,18
-2.513,1,18
-2.503,1,18
-2.493,1,18
-2.482,1,18
-2.473,1,18
-2.462,1,18
-2.454,1,18
-2.444,1,18
-2.434,1,18
-2.423,1,18
-2.413,1,18
-2.403,1,18
-2.394,1,18
-2.382,1,18
-2.373,1,18
-2.361,1,18
-2.353,1,18
-2.343,1,18
-2.333,1,18
-2.322,1,18
-2.312,1,18
-2.303,1,18
-2.294,1,18
-2.282,1,18
-2.274,1,18
-2.263,1,18
-2.253,1,18
-2.243,1,18
-2.234,1,18
-2.222,1,18
-2.214,1,18
-2.202,1,18
-2.194,1,18
-2.184,1,18
-2.174,1,18
-2.163,1,18
-2.153,1,18
-2.143,1,18
-2.132,1,18
-2.124,1,18
-2.114,1,18
-2.104,1,18
-2.093,1,18
-2.083,1,18
-2.073,1,18
-2.063,1,18
-2.053,1,18
-2.043,1,18
-2.034,1,18
-2.022,1,18
-2.014,1,18
-2.003,1,18
-1.993,1,18
-1.983,1,18
-1.974,1,18
-1.963,1,18
-1.954,1,18
-1.942,1,18
-1.934,1,18
-1.923,1,18
-1.913,1,18
-1.903,1,18
-1.892,1,18
-1.884,1,18
-1.874,1,18
-1.864,1,18
-1.853,1,18
-1.844,1,18
-1.834,1,18
-1.823,1,18
-1.813,1,18
-1.798,1,18
-1.788,1,18
-1.780,1,18
-1.774,1,18
-1.763,1,18
-1.751,1,18
-1.743,1,18
-1.733,1,18
-1.723,1,18
-1.712,1,18
-1.703,1,18
-1.692,1,18
-1.684,1,18
-1.674,1,18
-1.663,1,18
-1.653,1,18
-1.643,1,18
-1.632,1,18
-1.624,1,18
-1.614,1,18
-1.603,1,18
-1.593,1,18
-1.583,1,18
-1.574,1,18
-1.563,1,18
-1.552,1,18
-1.543,1,18
-1.534,1,18
-1.524,1,18
-1.514,1,18
-1.502,1,18
-1.493,1,17
-1.483,1,17
-1.473,1,17
-1.463,1,17
-1.454,1,17
-1.442,1,17
-1.434,1,17
-1.424,1,17
-1.414,1,17
-1.403,1,17
-1.393,1,17
-1.383,1,17
-1.373,1,17
-1.360,1,17
-1.348,1,17
-1.338,1,17
-1.330,1,17
-1.322,1,17
-1.314,1,17
-1.303,1,17
-1.293,1,17
-1.283,1,17
-1.274,1,17
-1.263,1,17
-1.252,1,17
-1.242,1,17
-1.234,1,17
-1.223,1,17
-1.213,1,17
-1.202,1,17
-1.193,1,17
-1.184,1,17
-1.174,1,17
-1.163,1,17
-1.153,1,17
-1.143,1,17
-1.133,1,17
-1.123,1,17
-1.109,1,17
-1.097,1,17
-1.093,1,17
-1.084,1,17
-1.073,1,17
-1.063,1,17
-1.054,1,17
-1.043,1,17
-1.033,1,17
-1.023,1,17
-1.014,1,17
-1.003,1,17
-0.994,1,17
-0.984,1,17
-0.974,1,17
-0.963,1,17
-0.953,1,17
-0.942,1,17
-0.932,1,17
-0.922,1,17
-0.914,1,17
-0.904,1,17
-0.894,1,17
-0.883,1,17
-0.873,1,17
-0.863,1,17
-0.853,1,17
-0.842,1,17
-0.833,1,17
-0.824,1,17
-0.812,1,17
-0.804,1,17
-0.793,1,17
-0.783,1,17
-0.773,1,17
-0.763,1,17
-0.754,1,17
-0.742,1,17
-0.732,1,17
-0.724,1,17
-0.713,1,17
-0.703,1,17
-0.693,1,17
-0.683,1,17
-0.674,1,17
-0.662,1,17
-0.652,1,17
-0.644,1,17
-0.633,1,17
-0.624,1,17
-0.613,1,17
-0.603,1,17
-0.593,1,17
-0.584,1,17
-0.574,1,17
-0.563,1,17
-0.553,1,17
-0.543,1,17
-0.533,1,17
-0.522,1,17
-0.513,1,17
-0.503,1,17
-0.494,1,17
-0.484,1,17
-0.474,1,17
-0.463,1,17
-0.453,1,17
-0.443,1,17
-0.433,1,17
-0.423,1,17
-0.412,1,17
-0.404,1,17
-0.394,1,17
-0.382,1,17
-0.374,1,17
-0.363,1,17
-0.353,1,17
-0.343,1,17
-0.332,1,17
-0.324,1,17
-0.314,1,17
-0.302,1,17
-0.294,1,17
-0.284,1,17
-0.273,1,17
-0.263,1,17
-0.253,1,17
-0.243,1,17
-0.234,1,17
-0.223,1,17
-0.214,1,17
-0.203,1,17
-0.193,1,17
-0.183,1,17
-0.173,1,17
-0.163,1,17
-0.154,1,17
-0.143,1,17
-0.133,1,17
-0.122,1,17
-0.113,1,17
-0.103,1,17
-0.093,1,17
-0.082,1,17
-0.074,1,17
-0.063,1,17
-0.054,1,17
-0.044,1,17
-0.033,1,17
-0.024,1,17
-0.013,1,17
-0.003,1,17
0.008,1,17
0.017,1,17
0.028,1,17
0.038,1,17
0.046,1,17
0.056,1,17
0.067,1,17
0.077,1,17
0.087,1,17
0.097,1,17
0.106,1,17
0.116,1,17
0.126,1,17
0.137,1,17
0.146,1,17
0.157,1,17
0.167,1,17
0.178,1,17
0.186,1,17
0.196,1,17
0.207,1,17
0.216,1,17
0.227,1,17
0.238,1,17
0.247,1,17
0.257,1,17
0.266,1,17
0.278,1,17
0.286,1,17
0.297,1,17
0.307,1,17
0.316,1,17
0.327,1,17
0.338,1,17
0.346,1,17
0.357,1,17
0.366,1,17
0.376,1,17
0.386,1,17
0.396,1,17
0.407,1,17
0.417,1,17
0.427,1,17
0.437,1,17
0.446,1,17
0.457,1,17
0.467,1,17
0.479,1,17
0.492,1,17
0.502,1,17
0.507,1,17
0.517,1,17
0.526,1,17
0.538,1,17
0.546,1,17
0.558,1,17
0.566,1,17
0.577,1,17
0.587,1,17
0.597,1,17
0.612,1,17
0.622,1,17
0.627,1,17
0.638,1,17
0.646,1,17
0.656,1,17
0.667,1,17
0.677,1,17
0.687,1,17
0.697,1,17
0.710,1,17
0.721,1,17
0.728,1,-4
0.738,1,-12
0.747,1,9
0.757,1,25
0.767,1,0
0.777,1,1
0.786,1,26
0.797,1,5
0.810,1,6
0.822,1,29
0.828,1,8
0.837,1,12
0.847,1,28
0.856,1,6
0.868,1,8
0.876,1,23
0.886,1,3
0.896,1,9
0.907,1,16
0.917,1,5
0.927,1,12
0.938,1,24
0.950,1,7
0.962,1,28
0.971,1,28
0.978,1,12
0.986,1,27
0.996,1,29
1.007,1,20
1.017,1,21
1.027,1,26
1.038,1,9
1.046,1,11
1.057,1,11
1.066,1,7
1.076,1,9
1.086,1,8
1.097,1,7
1.107,1,10
1.117,1,9
1.126,1,10
1.137,1,12
1.148,1,10
1.156,1,12
1.166,1,18
1.178,1,19
1.187,1,28
1.197,1,28
1.208,1,29
1.216,1,30
1.227,1,30
1.236,1,30
1.250,1,30
1.263,1,28
1.269,1,28
1.277,1,28
1.287,1,26
1.297,1,22
1.306,1,16
1.317,1,11
1.326,1,11
1.338,1,10
1.347,1,9
1.357,1,10
1.367,1,10
1.377,1,10
1.387,1,11
1.397,1,11
1.407,1,11
1.416,1,11
1.427,1,13
1.437,1,13
1.447,1,14
1.457,1,14
1.467,1,14
1.480,1,12
1.492,1,11
1.500,1,12
1.506,1,9
1.517,1,10
1.526,1,10
1.537,1,9
1.547,1,9
1.562,1,9
1.575,1,9
1.580,1,10
1.588,1,10
1.596,1,11
1.606,1,12
1.617,1,14
1.627,1,14
1.637,1,16
1.646,1,17
1.657,1,13
1.666,1,14
1.677,1,10
1.691,1,9
1.704,1,9
1.712,1,8
1.717,1,8
1.728,1,8
1.737,1,8
1.748,1,8
1.756,1,8
1.766,1,8
1.777,1,9
1.787,1,10
1.797,1,9
1.808,1,11
1.817,1,10
1.826,1,9
1.838,1,11
1.846,1,9
1.856,1,9
1.866,1,9
1.878,1,8
1.887,1,8
1.897,1,7
1.907,1,7
1.918,1,7
1.927,1,6
1.937,1,6
1.947,1,6
1.956,1,6
1.967,1,5
1.977,1,5
1.988,1,5
1.997,1,5
2.008,1,4
2.017,1,4
2.026,1,4
2.037,1,3
2.047,1,3
2.057,1,3
2.067,1,4
2.077,1,4
2.087,1,17
2.096,1,18
2.108,1,18
2.116,1,19
2.127,1,19
2.137,1,18
2.147,1,18
2.157,1,18
2.166,1,15
2.176,1,15
2.186,1,-2
2.196,1,-1
2.206,1,-1
2.217,1,-3
2.226,1,-2
2.237,1,-2
2.247,1,-3
2.256,1,-1
2.267,1,0
2.278,1,0
2.287,1,2
2.296,1,5
2.307,1,8
2.317,1,15
2.327,1,15
2.337,1,17
2.348,1,17
2.358,1,17
2.367,1,17
2.377,1,15
2.386,1,14
2.397,1,11
2.407,1,1
2.417,1,0
2.428,1,-1
2.437,1,-1
2.447,1,-1
2.458,1,-2
2.468,1,-2
2.477,1,-2
2.487,1,-2
2.497,1,-1
2.507,1,0
2.517,1,1
2.527,1,6
2.538,1,9
2.546,1,13
2.557,1,15
2.567,1,15
2.577,1,13
2.587,1,10
2.597,1,7
2.607,1,0
2.617,1,-11
2.628,1,-11
2.637,1,-11
2.647,1,-11
2.657,1,-11
2.667,1,-12
2.678,1,-17
2.686,1,-20
2.697,1,-22
2.706,1,-24
2.716,1,-20
2.728,1,-14
2.737,1,-7
2.747,1,-3
2.757,1,-2
2.766,1,-2
2.777,1,-2
2.788,1,-2
2.796,1,-2
2.806,1,-2
2.817,1,-2
2.827,1,-2
2.837,1,-2
2.846,1,-3
2.858,1,-3
2.866,1,-5
2.878,1,-11
2.887,1,-13
2.898,1,-16
2.907,1,-16
2.917,1,-17
2.927,1,-17
2.937,1,-17
2.947,1,-17
2.957,1,-17
2.966,1,-17
2.977,1,-19
2.987,1,-20
2.997,1,-20
3.008,1,-18
3.018,1,-16
3.026,1,-12
3.038,1,-11
3.046,1,-11
3.057,1,-10
3.066,1,-9
3.077,1,-9
3.087,1,-9
3.097,1,-8
3.107,1,-7
3.118,1,-6
3.126,1,-5
3.138,1,-5
3.147,1,-5
3.156,1,-5
3.167,1,-5
3.177,1,-6
3.187,1,-8
3.197,1,-7
3.210,1,-7
3.224,1,-8
3.230,1,-8
3.237,1,-8
3.247,1,-8
3.257,1,-8
3.267,1,-8
3.277,1,-8
3.288,1,-8
3.297,1,-8
3.307,1,-7
3.317,1,-7
3.327,1,-7
3.337,1,-7
3.347,1,-7
3.357,1,-7
3.367,1,-7
3.378,1,-7
3.387,1,-5
3.396,1,-3
3.407,1,-3
3.416,1,-3
3.427,1,-3
3.437,1,-3
3.448,1,-3
3.456,1,-3
3.467,1,-3
3.478,1,-3
3.486,1,-3
3.497,1,-1
3.507,1,-1
3.517,1,-1
3.527,1,-1
3.537,1,0
3.546,1,1
3.557,1,2
3.566,1,3
3.578,1,4
3.586,1,5
3.597,1,5
3.607,1,5
3.617,1,5
3.627,1,4
3.637,1,4
3.646,1,4
3.658,1,4
3.667,1,4
3.676,1,3
3.687,1,4
3.697,1,5
3.707,1,8
3.718,1,10
3.727,1,11
3.738,1,11
3.746,1,12
3.756,1,12
3.767,1,12
3.777,1,12
3.787,1,12
3.797,1,13
3.808,1,13
3.816,1,13
3.830,1,12
3.842,1,11
3.853,1,11
3.858,1,9
3.867,1,8
3.877,1,9
3.886,1,6
3.897,1,6
3.906,1,9
3.916,1,9
3.927,1,11
3.938,1,12
3.947,1,12
3.957,1,16
3.970,1,17
3.982,1,17
3.988,1,23
3.996,1,24
4.009,1,24
4.016,1,24
4.027,1,24
4.037,1,24
4.048,1,24
4.057,1,24
4.068,1,24
4.077,1,24
4.087,1,24
4.096,1,25
4.106,1,25
4.117,1,25
4.128,1,24
4.137,1,22
4.147,1,22
4.158,1,21
4.166,1,20
4.176,1,20
4.187,1,20
4.201,1,20
4.213,1,20
4.223,1,20
4.227,1,19
4.237,1,18
4.246,1,17
4.258,1,10
4.267,1,9
4.276,1,9
4.287,1,8
4.297,1,6
4.307,1,6
4.317,1,6
4.328,1,6
4.336,1,6
4.350,1,6
4.361,1,2
4.369,1,1
4.377,1,1
4.387,1,-2
4.397,1,-3
4.406,1,-3
4.417,1,-6
4.426,1,-6
4.438,1,-6
4.446,1,-7
4.457,1,-7
4.467,1,-6
4.477,1,-7
4.490,1,-6
4.501,1,-6
4.511,1,-6
4.518,1,-5
4.526,1,-5
4.537,1,-5
4.547,1,-4
4.557,1,-4
4.567,1,-4
4.577,1,-4
4.587,1,-4
4.598,1,-3
4.606,1,0
4.616,1,0
4.627,1,0
4.637,1,2
4.647,1,2
4.656,1,2
4.666,1,2
4.677,1,2
4.687,1,2
4.697,1,4
4.707,1,4
4.717,1,4
4.727,1,4
4.737,1,4
4.746,1,4
4.757,1,4
4.766,1,4
4.776,1,4
4.787,1,4
4.797,1,3
4.807,1,0
4.818,1,0
4.826,1,-1
4.837,1,-1
4.846,1,-1
4.856,1,-1
4.866,1,-2
4.876,1,-2
4.887,1,-1
4.897,1,0
4.909,1,9
4.917,1,14
4.928,1,15
4.939,1,20
4.949,1,20
4.962,1,20
4.969,1,22
4.977,1,22
4.987,1,22
4.997,1,22
5.007,1,20
5.017,1,18
5.027,1,14
5.038,1,10
5.046,1,7
5.057,1,4
5.067,1,1
5.077,1,-1
5.087,1,-3
5.097,1,-5
5.107,1,-7
5.118,1,-10
5.126,1,-10
5.139,1,-10
5.147,1,-12
5.157,1,-12
5.167,1,-12
5.177,1,-12
5.187,1,-13
5.197,1,-14
5.206,1,-14
5.217,1,-14
5.226,1,-15
5.238,1,-15
5.247,1,-16
5.258,1,-16
5.267,1,-17
5.278,1,-17
5.287,1,-17
5.298,1,-17
5.306,1,-18
5.317,1,-19
5.327,1,-19
5.337,1,-19
5.348,1,-19
5.358,1,-19
5.367,1,-19
5.376,1,-20
5.386,1,-20
5.396,1,-20
5.407,1,-20
5.417,1,-20
5.427,1,-21
5.437,1,-21
5.448,1,-21
5.458,1,-22
5.466,1,-22
5.477,1,-22
5.487,1,-22
5.497,1,-19
5.507,1,-19
5.516,1,-19
5.526,1,-18
5.537,1,-18
5.546,1,-18
5.556,1,-18
5.566,1,-18
5.577,1,-18
5.587,1,-20
5.597,1,-23
5.606,1,-25
5.618,1,-27
5.627,1,-27
5.637,1,-26
5.647,1,-26
5.657,1,-26
5.667,1,-26
5.677,1,-26
5.686,1,-26
5.696,1,-26
5.706,1,-26
5.716,1,-26
5.726,1,-26
5.737,1,-26
5.747,1,-26
5.757,1,-26
5.767,1,-25
5.776,1,-20
5.787,1,-18
5.796,1,-15
5.807,1,-15
5.816,1,-15
5.826,1,-15
5.837,1,-15
5.847,1,-15
5.858,1,-15
5.866,1,-15
5.877,1,-16
5.886,1,-17
5.896,1,-17
5.906,1,-17
5.917,1,-17
5.927,1,-17
5.937,1,-17
5.948,1,-17
5.957,1,-17
5.967,1,-17
5.976,1,-18
5.987,1,-18
5.996,1,-18
6.007,1,-18
6.017,1,-18
6.027,1,-18
6.043,1,-18
6.051,1,-18
6.057,1,-18
6.066,1,-18
6.077,1,-18
6.087,1,-17
6.097,1,-17
6.107,1,-15
6.118,1,-15
6.126,1,-14
6.137,1,-14
6.146,1,-14
6.156,1,-14
6.166,1,-14
6.177,1,-15
6.187,1,-15
6.197,1,-15
6.206,1,-16
6.217,1,-16
6.231,1,-17
6.242,1,-17
6.247,1,-17
6.256,1,-17
6.267,1,-17
6.277,1,-17
6.287,1,-17
6.298,1,-17
